Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
373.0,29.15308326599188,40.0,20
373.5,29.140197741799057,40.0,20
374.0,29.140197741799057,40.0,20
374.5,29.140197741799057,40.0,20
375.0,29.140197741799057,40.0,20
375.5,29.140197741799057,40.0,20
376.0,29.140197741799057,40.0,20
376.5,29.11442669341341,40.0,20
377.0,29.140197741799057,40.0,20
377.5,29.12731221760623,40.0,20
378.0,29.140197741799057,40.0,20
378.5,29.12731221760623,40.0,20
379.0,29.12731221760623,40.0,20
379.5,29.12731221760623,40.0,20
380.0,29.12731221760623,40.0,20
380.5,29.12731221760623,40.0,20
381.0,29.11442669341341,40.0,20
381.5,29.140197741799057,40.0,20
382.0,29.140197741799057,40.0,20
382.5,29.12731221760623,40.0,20
383.0,29.12731221760623,40.0,20
383.5,29.140197741799057,40.0,20
384.0,29.140197741799057,40.0,20
384.5,29.140197741799057,40.0,20
385.0,29.140197741799057,40.0,20
385.5,29.11442669341341,40.0,20
386.0,29.11442669341341,40.0,20
386.5,29.140197741799057,40.0,20
387.0,29.12731221760623,40.0,20
387.5,29.140197741799057,40.0,20
388.0,29.12731221760623,40.0,20
388.5,29.12731221760623,40.0,20
389.0,29.12731221760623,40.0,20
389.5,29.12731221760623,40.0,20
390.0,29.140197741799057,40.0,20
390.5,29.140197741799057,40.0,20
391.0,29.12731221760623,40.0,20
391.5,29.12731221760623,40.0,20
392.0,29.140197741799057,40.0,20
392.5,29.140197741799057,40.0,20
393.0,29.140197741799057,40.0,20
393.5,29.12731221760623,40.0,20
394.0,29.140197741799057,40.0,20
394.5,29.140197741799057,40.0,20
395.0,29.140197741799057,40.0,20
395.5,29.15308326599188,40.0,20
396.0,29.15308326599188,40.0,20
396.5,29.15308326599188,40.0,20
397.0,29.165968790184703,40.0,20
397.5,29.15308326599188,40.0,20
398.0,29.15308326599188,40.0,20
398.5,29.15308326599188,40.0,20
399.0,29.15308326599188,40.0,20
399.5,29.165968790184703,40.0,20
400.0,29.20462536276318,40.0,20
400.5,29.20462536276318,40.0,20
401.0,29.178854314377535,40.0,20
401.5,29.20462536276318,40.0,20
402.0,29.230396411148828,40.0,20
402.5,29.24328193534166,40.0,20
403.0,29.24328193534166,40.0,20
403.5,29.24328193534166,40.0,20
404.0,29.230396411148828,40.0,20
404.5,29.217510886956006,40.0,20
405.0,29.24328193534166,40.0,20
405.5,29.269052983727306,40.0,20
406.0,29.269052983727306,40.0,20
406.5,29.269052983727306,40.0,20
407.0,29.269052983727306,40.0,20
407.5,29.25616745953448,40.0,20
408.0,29.269052983727306,40.0,20
408.5,29.25616745953448,40.0,20
409.0,29.269052983727306,40.0,20
409.5,29.269052983727306,40.0,20
410.0,29.25616745953448,40.0,20
410.5,29.269052983727306,40.0,20
411.0,29.269052983727306,40.0,20
411.5,29.269052983727306,40.0,20
412.0,29.269052983727306,40.0,20
412.5,29.269052983727306,40.0,20
413.0,29.269052983727306,40.0,20
413.5,29.269052983727306,40.0,20
414.0,29.269052983727306,40.0,20
414.5,29.28193850792013,40.0,20
415.0,29.269052983727306,40.0,20
415.5,29.269052983727306,40.0,20
416.0,29.269052983727306,40.0,20
416.5,29.269052983727306,40.0,20
417.0,29.28193850792013,40.0,20
417.5,29.28193850792013,40.0,20
418.0,29.294824032112952,40.0,20
418.5,29.28193850792013,40.0,20
419.0,29.269052983727306,40.0,20
419.5,29.269052983727306,40.0,20
420.0,29.294824032112952,40.0,20
420.5,29.294824032112952,40.0,20
421.0,29.294824032112952,40.0,20
421.5,29.294824032112952,40.0,20
422.0,29.33348060469143,40.0,20
422.5,29.320595080498606,40.0,20
423.0,29.294824032112952,40.0,20
423.5,29.33348060469143,40.0,20
424.0,29.294824032112952,40.0,20
424.5,29.33348060469143,40.0,20
425.0,29.33348060469143,40.0,20
425.5,29.37213717726991,40.0,20
426.0,29.294824032112952,40.0,20
426.5,29.346366128884256,40.0,20
427.0,29.346366128884256,40.0,20
427.5,29.359251653077077,40.0,20
428.0,29.359251653077077,40.0,20
428.5,29.397908225655556,40.0,20
429.0,29.38502270146273,40.0,20
429.5,29.38502270146273,40.0,20
430.0,29.397908225655556,40.0,20
430.5,29.397908225655556,40.0,20
431.0,29.38502270146273,40.0,20
431.5,29.397908225655556,40.0,20
432.0,29.397908225655556,40.0,20
432.5,29.41079374984838,40.0,20
433.0,29.41079374984838,40.0,20
433.5,29.41079374984838,40.0,20
434.0,29.397908225655556,40.0,20
434.5,29.397908225655556,40.0,20
435.0,29.41079374984838,40.0,20
435.5,29.423679274041202,40.0,20
436.0,29.397908225655556,40.0,20
436.5,29.397908225655556,40.0,20
437.0,29.41079374984838,40.0,20
437.5,29.41079374984838,40.0,20
438.0,29.449450322426856,40.0,20
438.5,29.436564798234034,40.0,20
439.0,29.449450322426856,40.0,20
439.5,29.46233584661968,40.0,20
440.0,29.436564798234034,40.0,20
440.5,29.436564798234034,40.0,20
441.0,29.436564798234034,40.0,20
441.5,29.46233584661968,40.0,20
442.0,29.449450322426856,40.0,20
442.5,29.423679274041202,40.0,20
443.0,29.436564798234034,40.0,20
443.5,29.449450322426856,40.0,20
444.0,29.449450322426856,40.0,20
444.5,29.436564798234034,40.0,20
445.0,29.436564798234034,40.0,20
445.5,29.449450322426856,40.0,20
446.0,29.475221370812505,40.0,20
446.5,29.449450322426856,40.0,20
447.0,29.488106895005327,40.0,20
447.5,29.488106895005327,40.0,20
448.0,29.475221370812505,40.0,20
448.5,29.46233584661968,40.0,20
449.0,29.488106895005327,40.0,20
449.5,29.50099241919816,40.0,20
450.0,29.488106895005327,40.0,20
450.5,29.488106895005327,40.0,20
451.0,29.475221370812505,40.0,20
451.5,29.488106895005327,40.0,20
452.0,29.526763467583805,40.0,20
452.5,29.50099241919816,40.0,20
453.0,29.50099241919816,40.0,20
453.5,29.50099241919816,40.0,20
454.0,29.475221370812505,40.0,20
454.5,29.50099241919816,40.0,20
455.0,29.50099241919816,40.0,20
455.5,29.50099241919816,40.0,20
456.0,29.488106895005327,40.0,20
456.5,29.526763467583805,40.0,20
457.0,29.526763467583805,40.0,20
457.5,29.51387794339098,40.0,20
458.0,29.50099241919816,40.0,20
458.5,29.526763467583805,40.0,20
459.0,29.51387794339098,40.0,20
459.5,29.50099241919816,40.0,20
460.0,29.526763467583805,40.0,20
460.5,29.526763467583805,40.0,20
461.0,29.526763467583805,40.0,20
461.5,29.526763467583805,40.0,20
462.0,29.51387794339098,40.0,20
462.5,29.51387794339098,40.0,20
463.0,29.51387794339098,40.0,20
463.5,29.51387794339098,40.0,20
464.0,29.526763467583805,40.0,20
464.5,29.526763467583805,40.0,20
465.0,29.51387794339098,40.0,20
465.5,29.526763467583805,40.0,20
466.0,29.51387794339098,40.0,20
466.5,29.526763467583805,40.0,20
467.0,29.526763467583805,40.0,20
467.5,29.51387794339098,40.0,20
468.0,29.51387794339098,40.0,20
468.5,29.526763467583805,40.0,20
469.0,29.526763467583805,40.0,20
469.5,29.51387794339098,40.0,20
470.0,29.526763467583805,40.0,20
470.5,29.50099241919816,40.0,20
471.0,29.50099241919816,40.0,20
471.5,29.51387794339098,40.0,20
472.0,29.51387794339098,40.0,20
472.5,29.50099241919816,40.0,20
473.0,29.488106895005327,40.0,20
473.5,29.46233584661968,40.0,20
474.0,29.449450322426856,40.0,20
474.5,29.488106895005327,40.0,20
475.0,29.449450322426856,40.0,20
475.5,29.50099241919816,40.0,20
476.0,29.475221370812505,40.0,20
476.5,29.475221370812505,40.0,20
