Tiempo (s),Temperatura (°C),Temp. Máx (°C),Temp. Mín (°C)
297.5,29.12731221760623,40.0,39.0
298.0,29.12731221760623,40.0,39.0
298.5,29.12731221760623,40.0,39.0
299.0,29.12731221760623,40.0,39.0
299.5,29.12731221760623,40.0,39.0
300.0,29.12731221760623,40.0,39.0
300.5,29.140197741799057,40.0,39.0
301.0,29.11442669341341,40.0,39.0
301.5,29.12731221760623,40.0,39.0
302.0,29.140197741799057,40.0,39.0
302.5,29.12731221760623,40.0,39.0
303.0,29.101541169220578,40.0,39.0
303.5,29.11442669341341,40.0,39.0
304.0,29.12731221760623,40.0,39.0
304.5,29.12731221760623,40.0,39.0
305.0,29.088655645027757,40.0,39.0
305.5,29.11442669341341,40.0,39.0
306.0,29.11442669341341,40.0,39.0
306.5,29.140197741799057,40.0,39.0
307.0,29.11442669341341,40.0,39.0
307.5,29.140197741799057,40.0,39.0
308.0,29.140197741799057,40.0,39.0
308.5,29.140197741799057,40.0,39.0
309.0,29.140197741799057,40.0,39.0
309.5,29.140197741799057,40.0,39.0
310.0,29.140197741799057,40.0,39.0
310.5,29.12731221760623,40.0,39.0
311.0,29.15308326599188,40.0,39.0
311.5,29.140197741799057,40.0,19.0
312.0,28.998456975677982,40.0,19.0
312.5,29.011342499870807,40.0,19.0
313.0,29.011342499870807,40.0,19.0
313.5,29.011342499870807,40.0,19.0
314.0,29.011342499870807,40.0,19.0
314.5,29.011342499870807,40.0,19.0
315.0,28.97268592729233,40.0,19.0
315.5,28.98557145148516,40.0,19.0
316.0,28.97268592729233,40.0,19.0
316.5,28.934029354713857,40.0,19.0
317.0,28.908258306328204,20.0,19.0
317.5,29.140197741799057,20.0,19.0
318.0,29.140197741799057,20.0,19.0
318.5,29.049999072449285,20.0,19.0
319.0,28.998456975677982,20.0,19.0
319.5,28.882487257942557,20.0,19.0
320.0,28.805174112785608,20.0,19.0
320.5,28.740746491821483,20.0,19.0
321.0,28.663433346664537,20.0,19.0
321.5,28.624776774086058,20.0,19.0
322.0,28.508807056350634,20.0,19.0
322.5,28.470150483772162,20.0,19.0
323.0,28.36706629022956,20.0,19.0
323.5,28.276867620879788,20.0,19.0
324.0,28.212439999915663,20.0,19.0
324.5,28.10935580637306,20.0,19.0
325.0,28.044928185408935,20.0,19.0
325.5,27.98050056444481,20.0,19.0
326.0,27.89030189509504,20.0,19.0
326.5,27.838759798323736,20.0,19.0
327.0,27.67124798381701,20.0,19.0
327.5,27.581049314467236,20.0,19.0
328.0,27.59393483866006,20.0,19.0
328.5,27.50373616931029,20.0,19.0
329.0,27.452194072538987,20.0,19.0
329.5,27.336224354803562,20.0,19.0
330.0,27.23314016126096,20.0,19.0
330.5,27.207369112875313,20.0,19.0
331.0,27.11717044352554,20.0,19.0
331.5,27.078513870947063,20.0,19.0
332.0,27.026971774175763,20.0,19.0
332.5,26.898116532247514,20.0,19.0
333.0,26.93677310482599,20.0,19.0
333.5,26.820803387090564,20.0,19.0
334.0,26.743490241933614,20.0,19.0
334.5,26.70483366935514,20.0,19.0
335.0,26.666177096776668,20.0,19.0
335.5,26.57597842742689,20.0,19.0
336.0,26.537321854848418,20.0,19.0
336.5,26.472894233884293,20.0,19.0
337.0,26.382695564534515,20.0,19.0
337.5,26.356924516148865,20.0,19.0
338.0,26.305382419377565,20.0,19.0
